"O=[N+]([O-])c1cccc(I)c1",2.94,249.0076,"C6H4INO2"
"Nc1ccc(Cl)cc1[N+](=O)[O-]",2.72,172.5707,"C6H5ClN2O2"
"NNC(=O)c1cccc([N+](=O)[O-])c1",0.23,181.1506,"C7H7N3O3"
"Cc1cccc2ccccc12",3.87,142.2,"C11H10"
"Cc1ccc2ccccc2c1",3.86,142.2,"C11H10"
"CCC(CO)(CO)CO",-1.48,134.1748,"C6H14O3"
"CC(C)(O)C(F)(F)F",1.04,128.0939,"C4H7F3O"
"CC(O)C(F)(F)F",0.71,114.0671,"C3H5F3O"
"CC(=O)c1ccccc1[N+](=O)[O-]",1.28,165.1482,"C8H7NO3"
"CCCCC[N+](=O)[O-]",2.01,117.1474,"C5H11NO2"
"CCCC[N+](=O)[O-]",1.47,103.1206,"C4H9NO2"
"CC(C)(C)[N+](=O)[O-]",1.17,103.1206,"C4H9NO2"
"CC(C)C[N+](=O)[O-]",1.4,103.1206,"C4H9NO2"
"Cc1ccc(O)cc1",1.94,108.1396,"C7H8O"
"CC(C)(C)c1ccc(O)cc1",3.31,150.22,"C10H14O"
"CC(=O)c1ccc(O)cc1",1.35,136.15,"C8H8O2"
"ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl",4.78,260.762,"C4Cl6"
"CCCCCCCO",2.62,116.2028,"C7H16O"
"CCCCC(C)O",1.76,102.176,"C6H14O"
"CCCCCCC(C)=O",2.37,128.2138,"C8H16O"
"CCCCCCCCCC(=O)OC",4.41,186.2936,"C11H22O2"
"CC1CCC(O)CC1",1.79,114.187,"C7H14O"
"CC(=O)CCC(=O)O",-0.49,116.1164,"C5H8O3"
"O=C(O)c1cc2ccccc2cc1O",3.05,188.1824,"C11H8O3"
"CNc1cccc2c1C(=O)c1ccccc1C2=O",4.1,237.2574,"C15H11NO2"
"CCCCCCCCCCCCO",5.13,186.3368,"C12H26O"
"CCCCNC(=S)NCCCC",2.75,188.3304,"C9H20N2S"
"N#CCC#N",-0.6,66.0622,"C3H2N2"
"O=C(O)c1ccccc1I",2.4,248.0198,"C7H5IO2"
"O=C(O)c1ccc(I)cc1",3.02,248.0198,"C7H5IO2"
"COc1ccc(C#N)cc1",1.7,133.1494,"C8H7NO"
"COc1ccccc1C(=O)O",1.59,152.1494,"C8H8O3"
"COC(=O)c1ccc(N)cc1",1.37,151.1646,"C8H9NO2"
"CCC(=O)c1ccccc1O",2.54,150.1768,"C9H10O2"
"O=C(O)Cc1c[nH]c2ccccc12",1.41,175.1866,"C10H9NO2"
"C=CC(C)(O)CCC=C(C)C",2.97,154.2516,"C10H18O"
"CN(c1ccccc1)c1ccccc1",3.9,183.2524,"C13H13N"
"COC(=O)c1ccccc1C(=O)c1ccccc1",2.7,240.258,"C15H12O3"
"N#CCCCC#N",-0.72,94.1158,"C5H6N2"
"O=[N+]([O-])c1ccc([N+](=O)[O-])cc1",1.46,168.1086,"C6H4N2O4"
"O=c1[nH]c2ccccc2o1",1.16,135.122,"C7H5NO2"
"OCc1ccccc1O",0.73,124.139,"C7H8O2"
"COc1ccccc1O",1.32,124.139,"C7H8O2"
"CC1CCC(=O)CC1",1.38,112.1712,"C7H12O"
"COC(=O)c1ccc(O)cc1",1.96,152.1494,"C8H8O3"
"CN(C=O)c1ccccc1",1.09,135.1652,"C8H9NO"
"Cc1ccc(O)c(C)c1",2.3,122.1664,"C8H10O"
"COc1ccccc1OC(C)=O",1.38,166.1762,"C9H10O3"
"Cc1c(C)c(C)c(C)c(C)c1C",5.11,162.2742,"C12H18"
"Clc1nc(Cl)nc(Nc2ccccc2Cl)n1",3.88,275.5243,"C9H5Cl3N4"
"c1ccc(-c2cccc(-c3ccccn3)n2)nc1",1.96,233.272,"C15H11N3"
"CCCCCCCCCCCC(=O)OCCCC",6.51,256.4276,"C16H32O2"
"NC(CC(=O)O)C(=O)O",-3.89,133.1036,"C4H7NO4"
"Brc1cccnc1",1.6,157.9973,"C5H4BrN"
"O=C(O)c1cccc(Br)c1",2.87,201.0193,"C7H5BrO2"
"O=C(O)c1cc(Br)ccc1O",3.23,217.0187,"C7H5BrO3"
"COc1cc(C(=O)O)ccc1O",1.43,168.1488,"C8H8O4"
"CC(=O)Nc1ccccc1O",0.72,151.1646,"C8H9NO2"
"CC(=O)Nc1cccc(O)c1",0.73,151.1646,"C8H9NO2"
"CC(=O)Nc1ccc(O)cc1",0.46,151.1646,"C8H9NO2"
"Cc1ccc(CO)cc1",1.58,122.1664,"C8H10O"
"CC(=O)Nc1ccccc1C(=O)O",1.88,179.175,"C9H9NO3"
"CC(=O)Nc1cccc(C(=O)O)c1",1.32,179.175,"C9H9NO3"
"CC(=O)Nc1ccc(C(=O)O)cc1",1.31,179.175,"C9H9NO3"
"COc1ccccc1NC(C)=O",0.67,165.1914,"C9H11NO2"
"COc1cccc(NC(C)=O)c1",1.3,165.1914,"C9H11NO2"
"CCCCCCCCCC(C)=O",4.09,170.2942,"C11H22O"
"OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O",-1.35,272.2542,"C12H16O7"
"O=C(C(=O)c1ccccc1)c1ccccc1",3.38,210.2318,"C14H10O2"
"OC(c1ccccc1)(c1ccccc1)c1ccccc1",3.68,260.3348,"C19H16O"
"CCCNCCC",1.67,101.1912,"C6H15N"
"NNc1ccc([N+](=O)[O-])cc1",1.41,153.1402,"C6H7N3O2"
"CCN",-0.13,45.084,"C2H7N"
"O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1",2.94,208.0006,"C6H3Cl2NO3"
"COc1ccc(Cl)cc1",2.78,142.5847,"C7H7ClO"
"COC(=O)c1ccccc1[N+](=O)[O-]",1.66,181.1476,"C8H7NO4"
"COC(=O)c1ccc([N+](=O)[O-])cc1",1.89,181.1476,"C8H7NO4"
"COc1ccc(OC)c(N)c1",1.2,153.1804,"C8H11NO2"
"CCCCC(CC)C(=O)O",2.64,144.2132,"C8H16O2"
"O=[N+]([O-])c1ccc2ncccc2c1",1.82,174.1586,"C9H6N2O2"
"CCOC(=O)c1ccccc1N",2.57,165.1914,"C9H11NO2"
"O=Nc1c(O)ccc2ccccc12",2.28,173.1708,"C10H7NO2"
"Cc1ccc2ncccc2c1",2.47,143.1878,"C10H9N"
"Nc1ccc2ccccc2c1",2.28,143.1878,"C10H9N"
"Nc1cccc2ccccc12",2.25,143.1878,"C10H9N"
"CC(=O)Nc1c(C)cc(C)cc1[N+](=O)[O-]",1.18,208.2164,"C10H12N2O3"
"Cc1ccc(C(C)C)cc1",4.1,134.2206,"C10H14"
"Cc1cc(O)ccc1Cl",3.1,142.5847,"C7H7ClO"
"CC1=CC(=O)c2ccccc2C1=O",2.2,172.183,"C11H8O2"
"COc1ccc2ccccc2c1",3.47,158.1994,"C11H10O"
"CCCCCCCCCCCCCCCC(=O)OC",7.38,270.4544,"C17H34O2"
"Cc1c2ccccc2c(C)c2ccccc12",5.69,206.2866,"C16H14"
"COc1ccc(OCC(=O)O)cc1",1.23,182.1756,"C9H10O4"
"c1cnc2c(c1)ccc1cccnc12",2.05,180.2086,"C12H8N2"
"O=C(O)c1ccccc1Nc1ccccc1",4.36,213.2354,"C13H11NO2"
"O=C1C(Cl)=C(Nc2ccccc2)C(=O)c2ccccc21",4.22,283.7135,"C16H10ClNO2"
"Clc1cc(Cl)cc(Cl)c1",4.19,181.4487,"C6H3Cl3"
"CC(C)(O)C(=O)O",-0.36,104.1054,"C4H8O3"
"Cc1ccc(C)[nH]1",1.47,95.1438,"C6H9N"
"O=C(/C=C/c1ccccc1)c1ccccc1",3.08,208.2592,"C15H12O"
"Nc1cccc(C(F)(F)F)c1",2.29,161.1263,"C7H6F3N"
"CC(=O)OCc1ccccc1",1.96,150.1768,"C9H10O2"
"c1ccc(Sc2ccccc2)cc1",4.45,186.271,"C12H10S"
"CCCCCCCCCCCCc1ccccc1",8.65,246.435,"C18H30"
"O=C1CCCO1",-0.64,86.0902,"C4H6O2"
"O=C1CCCN1",-0.85,85.1054,"C4H7NO"
"CN1CCCC1=O",-0.38,99.1322,"C5H9NO"
"CC(C)(O)C(Cl)(Cl)Cl",2.03,177.4577,"C4H7Cl3O"
"O=C(O)Cc1ccc(I)cc1",2.64,262.0466,"C8H7IO2"
"Nc1ccc(Oc2ccccc2)cc1",2.96,185.225,"C12H11NO"
"CC(C)(C)O",0.35,74.1224,"C4H10O"
"Clc1ccccn1",1.22,113.5463,"C5H4ClN"
"Nc1cc([N+](=O)[O-])ccc1O",1.26,154.125,"C6H6N2O3"
"COc1ccc(F)cc1",2.26,126.1301,"C7H7FO"
"Clc1ccc2ncccc2c1",2.73,163.6061,"C9H6ClN"
"COc1ccc(NC(C)=O)cc1",1.03,165.1914,"C9H11NO2"
"CCOC(=O)c1ccc(N)cc1",1.86,165.1914,"C9H11NO2"
"c1ccc(Cc2ccccc2)cc1",4.14,168.2378,"C13H12"
"Nc1ccc(Cc2ccc(N)cc2)cc1",1.59,198.267,"C13H14N2"
"NNC(N)=O",-2.75,75.07,"CH5N3O"
"CN1CSC(=S)N(C)C1",1.4,162.2674,"C5H10N2S2"
"Nc1ccccc1S",1.43,125.188,"C6H7NS"
"O=C(O)c1ccc(O)cc1O",1.63,154.122,"C7H6O4"
"C=CCOc1ccccc1",2.94,134.1774,"C9H10O"
"Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1",0.35,249.2868,"C11H11N3O2S"
"O=[N+]([O-])c1ccccc1Nc1ccccc1",3.66,214.2232,"C12H10N2O2"
"C=CC(=O)O",0.35,72.0634,"C3H4O2"
"C=C(C)C(=O)OC",1.38,100.117,"C5H8O2"
"ON=C1C=CC(=NO)C=C1",1.49,138.1256,"C6H6N2O2"
"Nc1cccc(N)c1",-0.33,108.1426,"C6H8N2"
"Nc1ccc(N)cc1",-0.3,108.1426,"C6H8N2"
"CC(=O)Oc1cccc(C)c1",2.09,150.1768,"C9H10O2"
"CC(=O)OCC(COC(C)=O)OC(C)=O",0.25,218.206,"C9H14O6"
"CC(C)(C)c1ccc(C(=O)O)cc1",3.85,178.2304,"C11H14O2"
"CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC",3.75,398.4757,"C18H39O7P"
"O=CO",-0.54,46.0256,"CH2O2"
"N#CCCC#N",-0.99,80.089,"C4H4N2"
"CCCOC(N)=O",0.36,103.1206,"C4H9NO2"
"Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O",0.93,199.1226,"C6H5N3O5"
"CCCS(=O)(=O)CCC",0.39,150.2354,"C6H14O2S"
"O=C1NS(=O)(=O)c2ccccc21",0.91,183.1814,"C7H5NO3S"
"CCOc1cccc(O)c1",1.98,138.1658,"C8H10O2"
"CC1=CC(=O)CC(C)(C)C1",1.7,138.209,"C9H14O"
"COc1cccc([N+](=O)[O-])c1",2.16,153.1372,"C7H7NO3"
"C#Cc1ccccc1",2.53,102.1354,"C8H6"
"OCCNCCO",-1.43,105.1364,"C4H11NO2"
"COc1ccc(O)cc1",1.58,124.139,"C7H8O2"
"O=C(O)c1ccc(O)cc1",1.58,138.1226,"C7H6O3"
"Cc1cc(O)ccc1O",0.91,124.139,"C7H8O2"
"CC(O)CNCC(C)O",-0.82,133.19,"C6H15NO2"
"Cc1cc(O)c(C(C)C)cc1Cl",3.92,184.6651,"C10H13ClO"
"CC(=O)N(C)c1ccc(O)cc1",0.61,165.1914,"C9H11NO2"
"Oc1ccc(Br)cc1",2.59,173.0089,"C6H5BrO"
"C/C=N\O",-0.13,59.0676,"C2H5NO"
"Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C",1.0,231.2968,"C13H17N3O"
"CCCCCCCC(=O)O",3.05,144.2132,"C8H16O2"
"CCCCCCCCCC(=O)O",4.09,172.2668,"C10H20O2"
"CCCCCCCCCCCC(=O)O",4.6,200.3204,"C12H24O2"
"CCCCCCCCCCCC(=O)OC",5.41,214.3472,"C13H26O2"
"CCCCCCCCCCCCCC(=O)O",6.11,228.374,"C14H28O2"
"CCCCCCCCCCCCCC(=O)OC",6.41,242.4008,"C15H30O2"
"CCCCCCCCCCCCCCCC(=O)O",7.17,256.4276,"C16H32O2"
"NC(N)=S",-1.08,76.116,"CH4N2S"
"O=Nc1ccc2ccccc2c1O",2.46,173.1708,"C10H7NO2"
"Cn1c(=O)c2c(ncn2C)n(C)c1=O",-0.07,194.1926,"C8H10N4O2"
"Cn1cnc2c1c(=O)[nH]c(=O)n2C",-0.78,180.1658,"C7H8N4O2"
"O=NN(Cc1ccccc1)c1ccccc1",3.38,212.2506,"C13H12N2O"
"CN1CCCC1c1cccnc1",1.17,162.234,"C10H14N2"
"CC(=O)NO",-1.59,75.067,"C2H5NO2"
"Ic1cccnc1",1.8,204.9978,"C5H4IN"
"Fc1ccccn1",0.84,97.0917,"C5H4FN"
"Fc1cccnc1",0.77,97.0917,"C5H4FN"
"O=[N+]([O-])c1cc[n+]([O-])cc1",-0.55,140.0982,"C5H4N2O3"
"C1=C\C=C/C=C\C=C/1",3.08,104.1512,"C8H8"
"CCc1ccccc1[N+](=O)[O-]",2.58,151.1646,"C8H9NO2"
"Cc1ccc(CN)cc1",1.46,121.1816,"C8H11N"
"CC(C)c1ccccc1O",2.88,136.1932,"C9H12O"
"CC(C)c1cccc(C(C)C)c1O",3.79,178.2736,"C12H18O"
"CC1(C)OC(=O)c2ccccc21",1.73,162.1878,"C10H10O2"
"COC(=O)/C=C/C(=O)OC",0.74,144.1268,"C6H8O4"
"C=CC(=O)OCCCC",2.36,128.1706,"C7H12O2"
"C1CCCCCC1",4.0,98.1876,"C7H14"
"COc1ccccc1OCC(=O)O",0.98,182.1756,"C9H10O4"
"Cc1cccc(C)c1C",3.66,120.1938,"C9H12"
"OC1CCCc2ccccc21",1.98,148.2042,"C10H12O"
"O=C1c2ccccc2-c2ccccc21",3.58,180.2056,"C13H8O"
"O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2",3.37,211.2196,"C13H9NO2"
"C(#Cc1ccccc1)c1ccccc1",4.78,178.233,"C14H10"
"O=C1c2ccccc2-c2cccc3cccc1c23",4.81,230.2654,"C17H10O"
"Oc1ccc(C2CCCCC2)cc1",4.22,176.2578,"C12H16O"
"OCc1ccc(Cl)cc1",1.96,142.5847,"C7H7ClO"
"CCOC(OCC)OCC",1.2,148.2016,"C7H16O3"
"c1ccc2c(c1)CCC2",3.18,118.178,"C9H10"
"Cc1ccccc1OCC(=O)O",1.98,166.1762,"C9H10O3"
"COc1ccc(/C=C/C(=O)O)cc1",2.68,178.1872,"C10H10O3"
"CCOC(=O)C(O)c1ccccc1",1.53,180.203,"C10H12O3"
"O=C(O)C1c2ccccc2-c2ccccc21",2.8,210.2318,"C14H10O2"
"Cc1ccc(C(O)c2ccccc2)cc1",3.13,198.264,"C14H14O"
"NS(=O)(=O)c1ccccc1",0.31,157.1868,"C6H7NO2S"
"CN(C)Cc1ccccc1",1.98,135.2084,"C9H13N"
"O=C(O)c1ccccc1C(=O)O",0.73,166.133,"C8H6O4"
"CCCC(C)=O",0.91,86.1334,"C5H10O"
"Cc1cc(C)c(O)c(C)c1",2.73,136.1932,"C9H12O"
"Nc1ccccc1N",0.15,108.1426,"C6H8N2"
"CN(C)C=O",-1.01,73.0944,"C3H7NO"
"C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12",2.82,294.3956,"C19H22N2O"
"O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46",1.93,334.417,"C21H22N2O2"
"CC(C)[N+](=O)[O-]",0.93,89.0938,"C3H7NO2"
"Nc1ccc([N+](=O)[O-])cc1N",0.88,153.1402,"C6H7N3O2"
"N#Cc1cccc([N+](=O)[O-])c1",1.17,148.1208,"C7H4N2O2"
"N#Cc1ccc([N+](=O)[O-])cc1",1.19,148.1208,"C7H4N2O2"
"Cc1ccc(Cl)cc1[N+](=O)[O-]",3.05,171.5829,"C7H6ClNO2"
"Cc1ccc(O)c([N+](=O)[O-])c1",2.37,153.1372,"C7H7NO3"
"O=[N+]([O-])c1cccc(CO)c1",1.21,153.1372,"C7H7NO3"
"O=[N+]([O-])c1ccc(CO)cc1",1.26,153.1372,"C7H7NO3"
"CNc1ccc([N+](=O)[O-])cc1",2.04,152.1524,"C7H8N2O2"
"N#CCCCCCC#N",0.05,122.1694,"C7H10N2"
"N#CCc1ccc([N+](=O)[O-])cc1",1.37,162.1476,"C8H6N2O2"
"CC(=O)Oc1ccccc1[N+](=O)[O-]",1.55,181.1476,"C8H7NO4"
"O=C(O)Cc1ccc([N+](=O)[O-])cc1",1.39,181.1476,"C8H7NO4"
"Cc1cccc([N+](=O)[O-])c1C",2.83,151.1646,"C8H9NO2"
"O=[N+]([O-])c1ccc(Oc2ccccc2)cc1",3.92,215.208,"C12H9NO3"
"O=[N+]([O-])c1cccc(Cl)c1",2.46,157.5561,"C6H4ClNO2"
"O=Cc1cccc([N+](=O)[O-])c1",1.47,151.1214,"C7H5NO3"
"COc1ccccc1[N+](=O)[O-]",1.73,153.1372,"C7H7NO3"
"COc1ccc([N+](=O)[O-])cc1",2.03,153.1372,"C7H7NO3"
"COc1ccc(N)c([N+](=O)[O-])c1",1.94,168.1518,"C7H8N2O3"
"COc1ccc([N+](=O)[O-])cc1N",1.47,168.1518,"C7H8N2O3"
"CC(=O)c1cccc([N+](=O)[O-])c1",1.42,165.1482,"C8H7NO3"
"NC(=O)c1ccccc1C(N)=O",-1.73,164.1634,"C8H8N2O2"
"CCCCCCCC#N",2.75,125.2132,"C8H15N"
"COc1ccc(NC(C)=O)c([N+](=O)[O-])c1",1.09,210.189,"C9H10N2O4"
"CN(C)c1ccc(C=O)cc1",1.81,149.192,"C9H11NO"
"CCCCCCCCCO",3.77,144.2564,"C9H20O"
"Nc1ccc2ccccc2c1S(=O)(=O)O",-1.16,223.246,"C10H9NO3S"
"N#CCC(=O)O",-0.76,85.0622,"C3H3NO2"
"O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl",3.93,260.8914,"C6HCl4NO2"
"S=C=Nc1ccccc1",3.28,135.1832,"C7H5NS"
"COc1ccc(C=O)cc1",1.76,136.15,"C8H8O2"
"COc1ccc(C(C)=O)cc1",1.74,150.1768,"C9H10O2"
"CC(=O)/C=C/c1ccccc1",2.07,146.1884,"C10H10O"
"CCOC(=O)C(=O)Nc1ccccc1",1.48,193.2018,"C10H11NO3"
"CCCCCO",1.51,88.1492,"C5H12O"
"CC(C)CO",0.76,74.1224,"C4H10O"
"NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]",1.47,198.1378,"C6H6N4O4"
"NNc1ccccc1",1.25,108.1426,"C6H8N2"
"O=C1CCCCC1",0.81,98.1444,"C6H10O"
"CC(=O)CC(C)C",1.31,100.1602,"C6H12O"
"O=Cc1ccccc1[N+](=O)[O-]",1.74,151.1214,"C7H5NO3"
"Oc1ccc(Br)cc1Br",3.22,251.905,"C6H4Br2O"
"C1CCc2nnnn2CC1",0.14,138.1718,"C6H10N4"
"CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O",3.1,226.1884,"C9H10N2O5"
"Oc1c(Cl)cc(Cl)c2ccccc12",4.23,213.0628,"C10H6Cl2O"
"CCCOC(=O)c1ccc(O)cc1",3.04,180.203,"C10H12O3"
"CCC1C(=O)OCC1Cc1cncn1C",0.12,208.2596,"C11H16N2O2"
"OCc1ccccc1OC1OC(CO)C(O)C(O)C1O",-1.22,286.281,"C13H18O7"
"NC(=S)Nc1ccccc1",0.71,152.2136,"C7H8N2S"
"NCCCCN",-0.7,88.1522,"C4H12N2"
"Cn1c(=O)ccc2ccccc21",1.45,159.1872,"C10H9NO"
"CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C",2.88,344.3202,"C18H16O7"
"c1ccc(COCc2ccccc2)cc1",3.31,198.264,"C14H14O"
"NNc1ccc(Br)cc1",1.39,187.0387,"C6H7BrN2"
"NN(c1ccccc1)c1ccccc1",2.8,184.2402,"C12H12N2"
"Nc1cccc2cccc(N)c12",1.78,158.2024,"C10H10N2"
"CNC(C)Cc1ccccc1",2.07,149.2352,"C10H15N"
"Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1",0.97,248.299,"C12H12N2O2S"
"O=C(Cc1ccccc1)c1ccccc1",3.18,196.2482,"C14H12O"
"O=Cc1ccc([N+](=O)[O-])cc1",1.56,151.1214,"C7H5NO3"
"CC(C)CCC#N",1.54,97.1596,"C6H11N"
"N#Cc1ccc(Cl)cc1",2.47,137.5683,"C7H4ClN"
"CC(=O)c1ccc(Cl)cc1",2.32,154.5957,"C8H7ClO"
"CC(=O)Nc1cccc(Cl)c1",2.15,169.6103,"C8H8ClNO"
"CC(C)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]",3.05,238.2024,"C9H10N4O4"
"CCCC(=O)Nc1ccccc1",2.05,163.2188,"C10H13NO"
"CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C",2.02,408.577,"C24H40O5"
"Cl/C=C/Cl",2.09,96.9438,"C2H2Cl2"
"CC(Cl)[N+](=O)[O-]",1.1,109.5121,"C2H4ClNO2"
"Nc1ccc(Cl)cc1N",1.28,142.5877,"C6H7ClN2"
"COc1ccc(C)cc1N",1.74,137.181,"C8H11NO"
"Clc1ccc2ccccc2n1",2.71,163.6061,"C9H6ClN"
"Clc1cccc2ccccc12",3.9,162.6183,"C10H7Cl"
"CC12CCC(CC1)C(C)(C)O2",2.5,154.2516,"C10H18O"
"c1ccc2c(c1)ccc1c3ccccc3ccc21",5.5,228.2928,"C18H12"
"BrC(Br)(Br)Br",3.42,331.627,"CBr4"
"N#CCCl",0.45,75.4975,"C2H2ClN"
"Nc1ccccc1Cl",1.9,127.5731,"C6H6ClN"
"Nc1ccc(Sc2ccc(N)cc2)cc1",2.18,216.3002,"C12H12N2S"
"ClCCCCl",2.0,112.9864,"C3H6Cl2"
"Oc1c(Br)cccc1Br",3.36,251.905,"C6H4Br2O"
"O=[N+]([O-])c1cccc([N+](=O)[O-])c1O",1.37,184.108,"C6H4N2O5"
"CN(C)c1ccc(/N=N/c2ccccc2)cc1",4.58,225.2926,"C14H15N3"
"O=C1CCCCO1",-0.35,100.117,"C5H8O2"
"COc1ccccc1C",2.74,122.1664,"C8H10O"
"COc1ccc(C)cc1",2.66,122.1664,"C8H10O"
"COc1cccc(C)c1",2.66,122.1664,"C8H10O"
"CC(=O)Oc1ccccc1C",1.93,150.1768,"C9H10O2"
"OCCSCCO",-0.63,122.1818,"C4H10O2S"
"O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1",2.17,202.5537,"C6H3ClN2O4"
"O=[N+]([O-])c1cc(Cl)ccc1Cl",3.09,192.0012,"C6H3Cl2NO2"
"O=[N+]([O-])c1ccc(Cl)c(Cl)c1",3.12,192.0012,"C6H3Cl2NO2"
"Oc1cc(Cl)ccc1Cl",3.06,163.003,"C6H4Cl2O"
"Ic1ccc(I)cc1",4.11,329.9066,"C6H4I2"
"ON=C1CCCCC1",0.84,113.159,"C6H11NO"
"O=C(O)c1cc(I)cc(I)c1O",4.56,389.9158,"C7H4I2O3"
"N#Cc1ccc(C(=O)O)cc1",1.56,147.133,"C8H5NO2"
"O=C1CC(=O)c2ccccc21",0.61,146.1452,"C9H6O2"
"O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12",2.58,218.1684,"C10H6N2O4"
"COc1ccc(CCN)cc1OC",0.77,181.234,"C10H15NO2"
"Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1",5.1,220.354,"C15H24O"
"CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1",5.53,278.3474,"C16H22O4"
"C=CC#N",0.25,53.0634,"C3H3N"
"CCC[N+](=O)[O-]",0.87,89.0938,"C3H7NO2"
"CC(C)C(O)C(C)(C)CO",1.24,146.229,"C8H18O2"
"CCCCOC(=O)c1ccccc1C(=O)OCCCC",4.72,278.3474,"C16H22O4"
"S=P(N1CC1)(N1CC1)N1CC1",0.53,189.2147,"C6H12N3PS"
"CCC=O",0.59,58.0798,"C3H6O"
"Cc1nc2ccccc2[nH]1",1.43,132.1646,"C8H8N2"
"c1cc2cccc3c4cccc5cccc(c(c1)c23)c54",6.25,252.3148,"C20H12"
"CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC",2.36,330.3503,"C10H19O6PS2"
"C=CCO",0.17,58.0798,"C3H6O"
"Brc1ccccc1",2.99,157.0095,"C6H5Br"
"Cc1ccc(Br)cc1",3.42,171.0363,"C7H7Br"
"CC(C)C(=O)c1ccccc1",2.73,148.2042,"C10H12O"
"CC(C)(C)c1ccccc1",4.11,134.2206,"C10H14"
"Cc1ccc(C(C)(C)C)cc1",5.17,148.2474,"C11H16"
"COP(=O)(OC)OC=C(Cl)Cl",1.47,220.9767,"C4H7Cl2O4P"
"ClCC1CO1",0.45,92.5249,"C3H5ClO"
"CCOCOCC",0.84,104.1486,"C5H12O2"
"CCOC(=O)c1cccc([N+](=O)[O-])c1",2.35,195.1744,"C9H9NO4"
"CCOC(=O)c1ccc([N+](=O)[O-])cc1",2.33,195.1744,"C9H9NO4"
"Cc1cc(C)c(C)cc1C",4.0,134.2206,"C10H14"
"CCOC(=O)/C=C/c1ccccc1",2.99,176.2146,"C11H12O2"
"CCOC(=O)CC(=O)c1ccccc1",1.87,192.214,"C11H12O3"
"O=S(c1ccccc1)c1ccccc1",2.06,202.2704,"C12H10OS"
"O=S(=O)(c1ccccc1)c1ccccc1",2.4,218.2698,"C12H10O2S"
"c1ccc(Nc2ccccc2)cc1",3.5,169.2256,"C12H11N"
"c1ccc2c(c1)Cc1ccccc1-2",4.18,166.222,"C13H10"
"c1ccc(OCCOc2ccccc2)cc1",3.81,214.2634,"C14H14O2"
"c1ccc2c(c1)-c1cccc3cccc-2c13",5.16,202.255,"C16H10"
"c1ccc(-c2ccc(-c3ccccc3)cc2)cc1",6.03,230.3086,"C18H14"
"CCCCN(CCCC)N=O",2.63,158.243,"C8H18N2O"
"CCOC(=O)c1ccncc1",1.43,151.1646,"C8H9NO2"
"Sc1ccccc1",2.52,110.1734,"C6H6S"
"Oc1ccccc1Br",2.35,173.0089,"C6H5BrO"
"C=CCCC(C)=O",1.02,98.1444,"C6H10O"
"O=C(O)c1ccccc1Br",2.2,201.0193,"C7H5BrO2"
"COc1ccccc1Br",2.86,187.0357,"C7H7BrO"
"N#CN",-0.82,42.0402,"CH2N2"
"CC(=O)OCCBr",1.11,167.0021,"C4H7BrO2"
"O=[N+]([O-])c1cccc(Br)c1",2.64,202.0071,"C6H4BrNO2"
"Nc1ccc(Br)cc1",2.26,172.0241,"C6H6BrN"
"Nc1ccccc1Br",2.11,172.0241,"C6H6BrN"
"CCCCNc1ccccc1",3.58,149.2352,"C10H15N"
"Nc1ccc(S(=O)(=O)O)cc1",-2.16,173.1862,"C6H7NO3S"
"CC(=O)NCCc1ccccc1",1.19,163.2188,"C10H13NO"
"O=[N+]([O-])c1cccc([N+](=O)[O-])c1",1.49,168.1086,"C6H4N2O4"
"Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]",1.98,182.1354,"C7H6N2O4"
"CN(C)c1ccccc1",2.31,121.1816,"C8H11N"
"CC(C)c1ccc(N)cc1",2.49,135.2084,"C9H13N"
"Oc1ccc2c(O)cccc2c1",1.94,160.172,"C10H8O2"
"Oc1cccc2c(O)cccc12",1.94,160.172,"C10H8O2"
"CCN(CC)c1ccccc1",3.31,149.2352,"C10H15N"
"CCc1ccc2c(c1)C(=O)c1ccccc1C2=O",4.37,236.2696,"C16H12O2"
"BrCBr",1.7,173.8348,"CH2Br2"
"ClCBr",1.41,129.3838,"CH2BrCl"
